id,hedef,sira,enlem,boylam
4305,LJU,16,44.052383,21.671048
4306,LJU,17,44.210958,21.207383
4307,LJU,18,44.367647,20.741230
4308,LJU,19,44.522430,20.272591
4309,LJU,20,44.675287,19.801471
4310,LJU,21,44.826197,19.327875
4311,LJU,22,44.975139,18.851809
4312,LJU,23,45.122093,18.373280
4313,LJU,24,45.267039,17.892297
4314,LJU,25,45.409955,17.408868
4315,LJU,26,45.550822,16.923004
4316,LJU,27,45.689619,16.434717
4317,LJU,28,45.826326,15.944019
4318,LJU,29,45.960922,15.450923
4319,LJU,30,46.093387,14.955445
4320,LJU,31,46.223701,14.457600
4321,LOS,0,41.275278,28.751944
4322,LOS,1,40.248270,27.623149
4323,LOS,2,39.210624,26.528271
4324,LOS,3,38.163029,25.465429
4325,LOS,4,37.106128,24.432833
4326,LOS,5,36.040521,23.428775
4327,LOS,6,34.966766,22.451632
4328,LOS,7,33.885389,21.499861
4329,LOS,8,32.796877,20.571995
4330,LOS,9,31.701689,19.666643
4331,LOS,10,30.600256,18.782480
4332,LOS,11,29.492978,17.918249
4333,LOS,12,28.380236,17.072754
4334,LOS,13,27.262384,16.244859
4335,LOS,14,26.139759,15.433481
4336,LOS,15,25.012676,14.637590
4337,LOS,16,23.881434,13.856204
4338,LOS,17,22.746316,13.088386
4339,LOS,18,21.607589,12.333238
4340,LOS,19,20.465508,11.589905
4341,LOS,20,19.320315,10.857566
4342,LOS,21,18.172240,10.135433
4343,LOS,22,17.021503,9.422749
4344,LOS,23,15.868316,8.718785
4345,LOS,24,14.712879,8.022840
4346,LOS,25,13.555388,7.334234
4347,LOS,26,12.396030,6.652309
4348,LOS,27,11.234985,5.976428
4349,LOS,28,10.072428,5.305970
4350,LOS,29,8.908530,4.640331
4351,LOS,30,7.743457,3.978921
4352,LOS,31,6.577370,3.321160
4353,LTN,0,41.275278,28.751944
4354,LTN,1,41.719209,27.988623
4355,LTN,2,42.158018,27.214744
4356,LTN,3,42.591554,26.430123
4357,LTN,4,43.019662,25.634580
4358,LTN,5,43.442183,24.827938
4359,LTN,6,43.858956,24.010029
4360,LTN,7,44.269813,23.180687
4361,LTN,8,44.674586,22.339756
4362,LTN,9,45.073101,21.487087
4363,LTN,10,45.465184,20.622540
4364,LTN,11,45.850653,19.745987
4365,LTN,12,46.229328,18.857307
4366,LTN,13,46.601022,17.956395
4367,LTN,14,46.965547,17.043158
4368,LTN,15,47.322713,16.117517
4369,LTN,16,47.672324,15.179409
4370,LTN,17,48.014188,14.228789
4371,LTN,18,48.348104,13.265628
4372,LTN,19,48.673876,12.289919
4373,LTN,20,48.991301,11.301674
4374,LTN,21,49.300179,10.300927
4375,LTN,22,49.600307,9.287738
4376,LTN,23,49.891484,8.262188
4377,LTN,24,50.173507,7.224385
4378,LTN,25,50.446176,6.174465
4379,LTN,26,50.709290,5.112590
4380,LTN,27,50.962652,4.038953
4381,LTN,28,51.206064,2.953775
4382,LTN,29,51.439335,1.857307
4383,LTN,30,51.662275,0.749833
4384,LTN,31,51.874699,-0.368333
4385,LUX,0,41.275278,28.751944
4386,LUX,1,41.607653,28.127944
4387,LUX,2,41.936620,27.497515
4388,LUX,3,42.262102,26.860583
4389,LUX,4,42.584024,26.217078
4390,LUX,5,42.902308,25.566930
4391,LUX,6,43.216875,24.910075
4392,LUX,7,43.527645,24.246448
4393,LUX,8,43.834537,23.575992
4394,LUX,9,44.137470,22.898648
4395,LUX,10,44.436360,22.214366
4396,LUX,11,44.731122,21.523097
4397,LUX,12,45.021672,20.824796
4398,LUX,13,45.307924,20.119425
4399,LUX,14,45.589790,19.406948
4400,LUX,15,45.867182,18.687337
4401,LUX,16,46.140013,17.960568
4402,LUX,17,46.408192,17.226623
4403,LUX,18,46.671630,16.485489
4404,LUX,19,46.930237,15.737162
4405,LUX,20,47.183920,14.981643
4406,LUX,21,47.432589,14.218942
4407,LUX,22,47.676153,13.449072
4408,LUX,23,47.914519,12.672060
4409,LUX,24,48.147595,11.887936
4410,LUX,25,48.375289,11.096740
4411,LUX,26,48.597511,10.298522
4412,LUX,27,48.814167,9.493339
4413,LUX,28,49.025168,8.681259
4414,LUX,29,49.230422,7.862357
4415,LUX,30,49.429840,7.036720
4416,LUX,31,49.623333,6.204444
4417,LWO,0,41.275278,28.751944
4418,LWO,1,41.553518,28.618128
4419,LWO,2,41.831602,28.483155
4420,LWO,3,42.109526,28.347005
4421,LWO,4,42.387288,28.209655
4422,LWO,5,42.664884,28.071086
4423,LWO,6,42.942312,27.931273
4424,LWO,7,43.219568,27.790196
4425,LWO,8,43.496650,27.647829
4426,LWO,9,43.773553,27.504151
4427,LWO,10,44.050274,27.359136
4428,LWO,11,44.326811,27.212761
4429,LWO,12,44.603158,27.064999
4430,LWO,13,44.879314,26.915825
4431,LWO,14,45.155273,26.765213
4432,LWO,15,45.431032,26.613135
4433,LWO,16,45.706588,26.459565
4434,LWO,17,45.981935,26.304474
4435,LWO,18,46.257071,26.147833
4436,LWO,19,46.531991,25.989612
4437,LWO,20,46.806690,25.829783
4438,LWO,21,47.081165,25.668313
4439,LWO,22,47.355410,25.505172
4440,LWO,23,47.629422,25.340327
4441,LWO,24,47.903195,25.173745
4442,LWO,25,48.176724,25.005392
4443,LWO,26,48.450005,24.835234
4444,LWO,27,48.723033,24.663236
4445,LWO,28,48.995801,24.489361
4446,LWO,29,49.268306,24.313572
4447,LWO,30,49.540540,24.135831
4448,LWO,31,49.812500,23.956100
4449,LYS,0,41.275278,28.751944
4450,LYS,1,41.491614,28.049299
4451,LYS,2,41.703645,27.341993
4452,LYS,3,41.911311,26.630055
4453,LYS,4,42.114551,25.913519
4454,LYS,5,42.313305,25.192424
4455,LYS,6,42.507513,24.466812
4456,LYS,7,42.697115,23.736732
4457,LYS,8,42.882052,23.002235
4458,LYS,9,43.062266,22.263379
4459,LYS,10,43.237700,21.520223
4460,LYS,11,43.408296,20.772836
4461,LYS,12,43.573997,20.021288
4462,LYS,13,43.734748,19.265654
4463,LYS,14,43.890495,18.506017
4464,LYS,15,44.041185,17.742461
4465,LYS,16,44.186763,16.975077
4466,LYS,17,44.327180,16.203962
4467,LYS,18,44.462384,15.429214
4468,LYS,19,44.592327,14.650940
4469,LYS,20,44.716962,13.869249
4470,LYS,21,44.836241,13.084257
4471,LYS,22,44.950122,12.296082
4472,LYS,23,45.058560,11.504848
4473,LYS,24,45.161514,10.710683
4474,LYS,25,45.258945,9.913721
4475,LYS,26,45.350815,9.114097
4476,LYS,27,45.437088,8.311952
4477,LYS,28,45.517729,7.507431
4478,LYS,29,45.592707,6.700683
4479,LYS,30,45.661992,5.891858
4480,LYS,31,45.725556,5.081111
4481,MAD,0,41.275278,28.751944
4482,MAD,1,41.392011,27.719355
4483,MAD,2,41.499480,26.683200
4484,MAD,3,41.597620,25.643749
4485,MAD,4,41.686370,24.601285
4486,MAD,5,41.765675,23.556094
4487,MAD,6,41.835485,22.508471
4488,MAD,7,41.895756,21.458716
4489,MAD,8,41.946450,20.407137
4490,MAD,9,41.987534,19.354042
4491,MAD,10,42.018982,18.299748
4492,MAD,11,42.040774,17.244570
4493,MAD,12,42.052896,16.188829
4494,MAD,13,42.055340,15.132845
4495,MAD,14,42.048105,14.076942
4496,MAD,15,42.031194,13.021439
4497,MAD,16,42.004620,11.966659
4498,MAD,17,41.968399,10.912919
4499,MAD,18,41.922555,9.860535
4500,MAD,19,41.867116,8.809820
4501,MAD,20,41.802118,7.761083
4502,MAD,21,41.727602,6.714627
4503,MAD,22,41.643615,5.670749
4504,MAD,23,41.550209,4.629741
4505,MAD,24,41.447443,3.591887
4506,MAD,25,41.335380,2.557463
4507,MAD,26,41.214088,1.526739
4508,MAD,27,41.083640,0.499973
4509,MAD,28,40.944115,-0.522583
4510,MAD,29,40.795596,-1.540690
4511,MAD,30,40.638169,-2.554116
4512,MAD,31,40.471926,-3.562640
4513,MAN,0,41.275278,28.751944
4514,MAN,1,41.778120,27.966718
4515,MAN,2,42.275531,27.169148
4516,MAN,3,42.767328,26.358960
4517,MAN,4,43.253324,25.535882
4518,MAN,5,43.733324,24.699644
4519,MAN,6,44.207129,23.849981
4520,MAN,7,44.674536,22.986632
4521,MAN,8,45.135332,22.109344
4522,MAN,9,45.589304,21.217868
4523,MAN,10,46.036229,20.311969
4524,MAN,11,46.475882,19.391419
4525,MAN,12,46.908029,18.456002
4526,MAN,13,47.332435,17.505517
4527,MAN,14,47.748856,16.539778
4528,MAN,15,48.157046,15.558616
4529,MAN,16,48.556752,14.561883
4530,MAN,17,48.947720,13.549448
4531,MAN,18,49.329689,12.521210
4532,MAN,19,49.702395,11.477088
4533,MAN,20,50.065571,10.417031
4534,MAN,21,50.418948,9.341020
4535,MAN,22,50.762253,8.249067
4536,MAN,23,51.095214,7.141218
4537,MAN,24,51.417555,6.017557
4538,MAN,25,51.729003,4.878209
4539,MAN,26,52.029282,3.723337
4540,MAN,27,52.318120,2.553151
4541,MAN,28,52.595246,1.367904
4542,MAN,29,52.860393,0.167897
4543,MAN,30,53.113296,-1.046520
4544,MAN,31,53.353699,-2.274950
4545,MCT,0,41.275278,28.751944
4546,MCT,1,40.833189,29.908616
4547,MCT,2,40.379702,31.049769
4548,MCT,3,39.915150,32.175478
4549,MCT,4,39.439861,33.285845
4550,MCT,5,38.954159,34.380999
4551,MCT,6,38.458363,35.461090
4552,MCT,7,37.952787,36.526292
4553,MCT,8,37.437739,37.576797
4554,MCT,9,36.913523,38.612815
4555,MCT,10,36.380434,39.634570
4556,MCT,11,35.838764,40.642303
4557,MCT,12,35.288795,41.636263
4558,MCT,13,34.730806,42.616712
4559,MCT,14,34.165067,43.583922
4560,MCT,15,33.591842,44.538169
4561,MCT,16,33.011391,45.479740
4562,MCT,17,32.423963,46.408923
4563,MCT,18,31.829804,47.326015
4564,MCT,19,31.229151,48.231310
4565,MCT,20,30.622238,49.125111
4566,MCT,21,30.009289,50.007719
4567,MCT,22,29.390525,50.879435
4568,MCT,23,28.766158,51.740563
4569,MCT,24,28.136397,52.591406
4570,MCT,25,27.501443,53.432263
4571,MCT,26,26.861493,54.263436
4572,MCT,27,26.216738,55.085223
4573,MCT,28,25.567363,55.897920
4574,MCT,29,24.913549,56.701822
4575,MCT,30,24.255471,57.497219
4576,MCT,31,23.593300,58.284401
4577,MED,0,41.275278,28.751944
4578,MED,1,40.753345,29.181473
4579,MED,2,40.229844,29.604301
4580,MED,3,39.704828,30.020633
4581,MED,4,39.178347,30.430669
4582,MED,5,38.650451,30.834600
4583,MED,6,38.121187,31.232616
4584,MED,7,37.590599,31.624895
4585,MED,8,37.058731,32.011614
4586,MED,9,36.525625,32.392942
4587,MED,10,35.991322,32.769045
4588,MED,11,35.455861,33.140082
4589,MED,12,34.919280,33.506207
4590,MED,13,34.381615,33.867572
4591,MED,14,33.842901,34.224320
4592,MED,15,33.303173,34.576595
4593,MED,16,32.762463,34.924532
4594,MED,17,32.220803,35.268264
4595,MED,18,31.678224,35.607922
4596,MED,19,31.134756,35.943629
4597,MED,20,30.590427,36.275508
4598,MED,21,30.045265,36.603678
4599,MED,22,29.499297,36.928252
4600,MED,23,28.952550,37.249343
4601,MED,24,28.405049,37.567059
4602,MED,25,27.856818,37.881505
4603,MED,26,27.307882,38.192786
4604,MED,27,26.758263,38.501000
4605,MED,28,26.207983,38.806245
4606,MED,29,25.657066,39.108615
4607,MED,30,25.105531,39.408204
4608,MED,31,24.553400,39.705101
4609,MHD,0,41.275278,28.751944
4610,MHD,1,41.246915,29.801503
4611,MHD,2,41.209030,30.849998
4612,MHD,3,41.161648,31.897128
4613,MHD,4,41.104798,32.942594
4614,MHD,5,41.038514,33.986101
4615,MHD,6,40.962839,35.027360
4616,MHD,7,40.877818,36.066088
4617,MHD,8,40.783504,37.102005
4618,MHD,9,40.679953,38.134840
4619,MHD,10,40.567229,39.164331
4620,MHD,11,40.445397,40.190220
4621,MHD,12,40.314531,41.212259
4622,MHD,13,40.174706,42.230209
4623,MHD,14,40.026004,43.243841
4624,MHD,15,39.868510,44.252934
4625,MHD,16,39.702313,45.257277
4626,MHD,17,39.527505,46.256670
4627,MHD,18,39.344184,47.250921
4628,MHD,19,39.152449,48.239852
4629,MHD,20,38.952402,49.223292
4630,MHD,21,38.744150,50.201083
4631,MHD,22,38.527801,51.173078
4632,MHD,23,38.303466,52.139138
4633,MHD,24,38.071257,53.099138
4634,MHD,25,37.831289,54.052961
4635,MHD,26,37.583681,55.000501
4636,MHD,27,37.328548,55.941665
4637,MHD,28,37.066013,56.876366
4638,MHD,29,36.796195,57.804531
4639,MHD,30,36.519216,58.726093
4640,MHD,31,36.235199,59.640999
4641,MLA,0,41.275278,28.751944
4642,MLA,1,41.129095,28.257749
4643,MLA,2,40.980809,27.765768
4644,MLA,3,40.830441,27.276009
4645,MLA,4,40.678012,26.788481
4646,MLA,5,40.523541,26.303193
4647,MLA,6,40.367049,25.820151
4648,MLA,7,40.208558,25.339361
4649,MLA,8,40.048086,24.860828
4650,MLA,9,39.885656,24.384557
4651,MLA,10,39.721286,23.910550
4652,MLA,11,39.554998,23.438811
4653,MLA,12,39.386812,22.969341
4654,MLA,13,39.216749,22.502141
4655,MLA,14,39.044829,22.037210
4656,MLA,15,38.871072,21.574550
4657,MLA,16,38.695498,21.114157
4658,MLA,17,38.518128,20.656031
4659,MLA,18,38.338983,20.200168
4660,MLA,19,38.158081,19.746565
4661,MLA,20,37.975443,19.295218
4662,MLA,21,37.791090,18.846122
4663,MLA,22,37.605040,18.399271
4664,MLA,23,37.417314,17.954660
4665,MLA,24,37.227931,17.512283
4666,MLA,25,37.036911,17.072131
4667,MLA,26,36.844274,16.634198
4668,MLA,27,36.650038,16.198474
4669,MLA,28,36.454224,15.764952
4670,MLA,29,36.256850,15.333622
4671,MLA,30,36.057935,14.904475
4672,MLA,31,35.857498,14.477500
4673,MLE,0,41.275278,28.751944
4674,MLE,1,40.367942,30.743404
4675,MLE,2,39.427367,32.681007
4676,MLE,3,38.455513,34.566160
4677,MLE,4,37.454264,36.400455
4678,MLE,5,36.425422,38.185632
4679,MLE,6,35.370707,39.923539
4680,MLE,7,34.291757,41.616103
4681,MLE,8,33.190128,43.265303
4682,MLE,9,32.067297,44.873145
4683,MLE,10,30.924661,46.441646
4684,MLE,11,29.763547,47.972813
4685,MLE,12,28.585205,49.468641
4686,MLE,13,27.390821,50.931091
4687,MLE,14,26.181518,52.362092
4688,MLE,15,24.958355,53.763530
4689,MLE,16,23.722338,55.137248
4690,MLE,17,22.474420,56.485040
4691,MLE,18,21.215503,57.808655
4692,MLE,19,19.946446,59.109791
4693,MLE,20,18.668065,60.390099
4694,MLE,21,17.381140,61.651183
4695,MLE,22,16.086412,62.894604
4696,MLE,23,14.784594,64.121879
4697,MLE,24,13.476367,65.334485
4698,MLE,25,12.162387,66.533863
4699,MLE,26,10.843288,67.721419
4700,MLE,27,9.519681,68.898529
4701,MLE,28,8.192160,70.066539
4702,MLE,29,6.861303,71.226772
4703,MLE,30,5.527675,72.380531
4704,MLE,31,4.191830,73.529099
4705,MLX,0,41.275278,28.751944
4706,MLX,1,41.195699,29.065111
4707,MLX,2,41.115274,29.377513
4708,MLX,3,41.034007,29.689146
4709,MLX,4,40.951903,30.000008
4710,MLX,5,40.868966,30.310093
4711,MLX,6,40.785201,30.619398
4712,MLX,7,40.700611,30.927920
4713,MLX,8,40.615203,31.235656
4714,MLX,9,40.528980,31.542603
4715,MLX,10,40.441947,31.848757
4716,MLX,11,40.354108,32.154115
4717,MLX,12,40.265469,32.458676
4718,MLX,13,40.176033,32.762435
4719,MLX,14,40.085805,33.065392
4720,MLX,15,39.994791,33.367543
4721,MLX,16,39.902994,33.668886
4722,MLX,17,39.810418,33.969420
4723,MLX,18,39.717070,34.269141
4724,MLX,19,39.622953,34.568050
4725,MLX,20,39.528073,34.866143
4726,MLX,21,39.432433,35.163419
4727,MLX,22,39.336038,35.459877
4728,MLX,23,39.238894,35.755515
4729,MLX,24,39.141004,36.050333
4730,MLX,25,39.042373,36.344329
4731,MLX,26,38.943007,36.637502
4732,MLX,27,38.842909,36.929851
4733,MLX,28,38.742085,37.221376
4734,MLX,29,38.640539,37.512076
4735,MLX,30,38.538275,37.801951
4736,MLX,31,38.435299,38.091000
4737,MQM,0,41.275278,28.751944
4738,MQM,1,41.164200,29.156454
4739,MQM,2,41.051711,29.559587
4740,MQM,3,40.937822,29.961334
4741,MQM,4,40.822544,30.361691
4742,MQM,5,40.705886,30.760649
4743,MQM,6,40.587860,31.158205
4744,MQM,7,40.468476,31.554352
4745,MQM,8,40.347745,31.949084
4746,MQM,9,40.225676,32.342399
4747,MQM,10,40.102281,32.734290
4748,MQM,11,39.977570,33.124756
4749,MQM,12,39.851553,33.513791
4750,MQM,13,39.724242,33.901393
4751,MQM,14,39.595647,34.287559
4752,MQM,15,39.465779,34.672287
4753,MQM,16,39.334647,35.055575
4754,MQM,17,39.202263,35.437421
4755,MQM,18,39.068637,35.817824
4756,MQM,19,38.933781,36.196782
4757,MQM,20,38.797703,36.574296
4758,MQM,21,38.660416,36.950364
4759,MQM,22,38.521929,37.324987
4760,MQM,23,38.382253,37.698165
4761,MQM,24,38.241399,38.069899
4762,MQM,25,38.099377,38.440189
4763,MQM,26,37.956197,38.809036
4764,MQM,27,37.811870,39.176443
4765,MQM,28,37.666407,39.542410
4766,MQM,29,37.519818,39.906940
4767,MQM,30,37.372112,40.270036
4768,MQM,31,37.223301,40.631699
4769,MRS,0,41.275278,28.751944
4770,MRS,1,41.418652,28.026273
4771,MRS,2,41.557446,27.297443
4772,MRS,3,41.691619,26.565528
4773,MRS,4,41.821128,25.830607
4774,MRS,5,41.945935,25.092762
4775,MRS,6,42.065999,24.352077
4776,MRS,7,42.181283,23.608641
4777,MRS,8,42.291750,22.862546
4778,MRS,9,42.397364,22.113887
4779,MRS,10,42.498091,21.362763
4780,MRS,11,42.593898,20.609274
4781,MRS,12,42.684752,19.853525
4782,MRS,13,42.770625,19.095623
4783,MRS,14,42.851486,18.335679
4784,MRS,15,42.927308,17.573804
4785,MRS,16,42.998067,16.810114
4786,MRS,17,43.063737,16.044726
4787,MRS,18,43.124295,15.277761
4788,MRS,19,43.179722,14.509341
4789,MRS,20,43.229997,13.739589
4790,MRS,21,43.275102,12.968631
4791,MRS,22,43.315023,12.196596
4792,MRS,23,43.349746,11.423612
4793,MRS,24,43.379256,10.649809
4794,MRS,25,43.403545,9.875320
4795,MRS,26,43.422604,9.100276
4796,MRS,27,43.436426,8.324811
4797,MRS,28,43.445006,7.549059
4798,MRS,29,43.448341,6.773154
4799,MRS,30,43.446429,5.997231
4800,MRS,31,43.439272,5.221424
4801,MSQ,0,41.275278,28.751944
4802,MSQ,1,41.682023,28.733433
4803,MSQ,2,42.088766,28.714686
4804,MSQ,3,42.495505,28.695698
4805,MSQ,4,42.902241,28.676461
4806,MSQ,5,43.308974,28.656968
4807,MSQ,6,43.715703,28.637213
4808,MSQ,7,44.122429,28.617188
4809,MSQ,8,44.529151,28.596885
4810,MSQ,9,44.935870,28.576296
4811,MSQ,10,45.342585,28.555414
4812,MSQ,11,45.749296,28.534230
4813,MSQ,12,46.156004,28.512734
4814,MSQ,13,46.562707,28.490919
4815,MSQ,14,46.969406,28.468774
4816,MSQ,15,47.376100,28.446289
4817,MSQ,16,47.782790,28.423455
4818,MSQ,17,48.189476,28.400261
4819,MSQ,18,48.596156,28.376696
4820,MSQ,19,49.002832,28.352749
4821,MSQ,20,49.409503,28.328407
4822,MSQ,21,49.816169,28.303658
4823,MSQ,22,50.222829,28.278490
4824,MSQ,23,50.629484,28.252889
4825,MSQ,24,51.036133,28.226841
4826,MSQ,25,51.442776,28.200332
4827,MSQ,26,51.849413,28.173347
4828,MSQ,27,52.256044,28.145870
4829,MSQ,28,52.662668,28.117884
4830,MSQ,29,53.069286,28.089373
4831,MSQ,30,53.475896,28.060318
4832,MSQ,31,53.882500,28.030701
4833,MSR,0,41.275278,28.751944
4834,MSR,1,41.216701,29.182324
4835,MSR,2,41.156524,29.611922
4836,MSR,3,41.094754,30.040723
4837,MSR,4,41.031397,30.468707
4838,MSR,5,40.966461,30.895859
4839,MSR,6,40.899951,31.322160
4840,MSR,7,40.831874,31.747595
4841,MSR,8,40.762238,32.172147
4842,MSR,9,40.691050,32.595800
4843,MSR,10,40.618316,33.018540
4844,MSR,11,40.544044,33.440350
4845,MSR,12,40.468242,33.861216
4846,MSR,13,40.390917,34.281124
4847,MSR,14,40.312076,34.700059
4848,MSR,15,40.231728,35.118008
4849,MSR,16,40.149880,35.534957
4850,MSR,17,40.066540,35.950893
4851,MSR,18,39.981717,36.365804
4852,MSR,19,39.895418,36.779677
4853,MSR,20,39.807651,37.192500
4854,MSR,21,39.718426,37.604262
4855,MSR,22,39.627750,38.014951
4856,MSR,23,39.535631,38.424556
4857,MSR,24,39.442079,38.833067
4858,MSR,25,39.347101,39.240474
4859,MSR,26,39.250708,39.646767
4860,MSR,27,39.152906,40.051937
4861,MSR,28,39.053705,40.455973
4862,MSR,29,38.953115,40.858869
4863,MSR,30,38.851143,41.260614
4864,MSR,31,38.747799,41.661201
4865,MUC,0,41.275278,28.751944
4866,MUC,1,41.539894,28.268380
4867,MUC,2,41.802468,27.780858
4868,MUC,3,42.062964,27.289339
4869,MUC,4,42.321345,26.793788
4870,MUC,5,42.577575,26.294167
4871,MUC,6,42.831617,25.790440
4872,MUC,7,43.083432,25.282574
4873,MUC,8,43.332983,24.770535
4874,MUC,9,43.580232,24.254290
4875,MUC,10,43.825138,23.733807
4876,MUC,11,44.067663,23.209058
4877,MUC,12,44.307766,22.680012
4878,MUC,13,44.545408,22.146642
4879,MUC,14,44.780547,21.608923
4880,MUC,15,45.013143,21.066831
4881,MUC,16,45.243153,20.520341
4882,MUC,17,45.470536,19.969434
4883,MUC,18,45.695249,19.414091
4884,MUC,19,45.917250,18.854293
4885,MUC,20,46.136496,18.290027
4886,MUC,21,46.352944,17.721278
4887,MUC,22,46.566549,17.148036
4888,MUC,23,46.777269,16.570292
4889,MUC,24,46.985059,15.988041
4890,MUC,25,47.189874,15.401278
4891,MUC,26,47.391671,14.810003
4892,MUC,27,47.590404,14.214217
4893,MUC,28,47.786028,13.613925
4894,MUC,29,47.978500,13.009134
4895,MUC,30,48.167772,12.399854
4896,MUC,31,48.353802,11.786100
4897,MXP,0,41.275278,28.751944
4898,MXP,1,41.467882,28.154427
4899,MXP,2,41.657376,27.553379
4900,MXP,3,41.843721,26.948812
4901,MXP,4,42.026877,26.340745
4902,MXP,5,42.206805,25.729194
4903,MXP,6,42.383466,25.114182
4904,MXP,7,42.556822,24.495732
4905,MXP,8,42.726834,23.873869
4906,MXP,9,42.893464,23.248622
4907,MXP,10,43.056673,22.620023
4908,MXP,11,43.216423,21.988104
4909,MXP,12,43.372677,21.352902
4910,MXP,13,43.525398,20.714456
4911,MXP,14,43.674549,20.072807
4912,MXP,15,43.820093,19.427999
4913,MXP,16,43.961994,18.780079
4914,MXP,17,44.100216,18.129097
4915,MXP,18,44.234725,17.475106
4916,MXP,19,44.365486,16.818159
4917,MXP,20,44.492466,16.158316
4918,MXP,21,44.615629,15.495637
4919,MXP,22,44.734945,14.830185
4920,MXP,23,44.850381,14.162026
4921,MXP,24,44.961905,13.491229
4922,MXP,25,45.069487,12.817866
4923,MXP,26,45.173098,12.142009
4924,MXP,27,45.272709,11.463737
4925,MXP,28,45.368291,10.783128
4926,MXP,29,45.459818,10.100264
4927,MXP,30,45.547262,9.415229
4928,MXP,31,45.630600,8.728110
4929,MZH,0,41.275278,28.751944
4930,MZH,1,41.267108,28.971572
4931,MZH,2,41.258522,29.191144
4932,MZH,3,41.249518,29.410656
4933,MZH,4,41.240097,29.630107
4934,MZH,5,41.230260,29.849493
4935,MZH,6,41.220006,30.068812
4936,MZH,7,41.209337,30.288060
4937,MZH,8,41.198252,30.507236
4938,MZH,9,41.186751,30.726336
4939,MZH,10,41.174835,30.945358
4940,MZH,11,41.162505,31.164298
4941,MZH,12,41.149760,31.383155
4942,MZH,13,41.136602,31.601925
4943,MZH,14,41.123029,31.820607
4944,MZH,15,41.109043,32.039196
4945,MZH,16,41.094645,32.257691
4946,MZH,17,41.079833,32.476089
4947,MZH,18,41.064610,32.694387
4948,MZH,19,41.048974,32.912583
4949,MZH,20,41.032928,33.130673
